HGNC ID	Approved Symbol
26798	ARL14EP
44201	ARL14EPL
25945	ARL15
27902	ARL16
24096	ARL17A
32387	ARL17B
17684	ARMC1
23045	ARMC2
41008	ARMC2-AS1
30964	ARMC3
25583	ARMC4
44937	ARMC4P1
25781	ARMC5
25049	ARMC6
26168	ARMC7
24999	ARMC8
49918	ARMC8P1
20730	ARMC9
21706	ARMC10
43646	ARMC10P1
21099	ARMC12
18073	ARMCX1
16869	ARMCX2
24065	ARMCX3
41038	ARMCX3-AS1
28615	ARMCX4
25772	ARMCX5
42000	ARMCX5-GPRASP2
26094	ARMCX6
49917	ARMCX7P
32685	ARMS2
17872	ARMT1
700	ARNT
16876	ARNT2
701	ARNTL
18984	ARNTL2
49892	ARNTL2-AS1
703	ARPC1A
704	ARPC1B
705	ARPC2
706	ARPC3
16092	ARPC3P1
39431	ARPC3P2
39432	ARPC3P3
39434	ARPC3P4
39435	ARPC3P5
707	ARPC4
38830	ARPC4-TTLL3
708	ARPC5
23366	ARPC5L
28782	ARPIN
16967	ARPP19
16968	ARPP21
40785	ARPP21-AS1
710	ARR3
711	ARRB1
712	ARRB2
28633	ARRDC1
23395	ARRDC1-AS1
25225	ARRDC2
29263	ARRDC3
44145	ARRDC3-AS1
28087	ARRDC4
31407	ARRDC5
713	ARSA
714	ARSB
716	ARSC2
717	ARSD
40085	ARSD-AS1
718	ARSDP1
719	ARSE
720	ARSEP1
721	ARSF
722	ARSFP1
24102	ARSG
32488	ARSH
32521	ARSI
26286	ARSJ
25239	ARSK
723	ART1
51489	ART2BP
724	ART2P
725	ART3
726	ART4
24049	ART5
727	ARTN
29561	ARV1
728	ARVCF
731	ARVD3
732	ARVD4
18060	ARX
17452	AS3MT
735	ASAH1
18860	ASAH2
23456	ASAH2B
2720	ASAP1
24998	ASAP1-IT1
48917	ASAP1-IT2
2721	ASAP2
14987	ASAP3
16011	ASB1
16012	ASB2
16013	ASB3
16009	ASB4
17180	ASB5
17181	ASB6
17182	ASB7
17183	ASB8
17184	ASB9
20972	ASB9P1
17185	ASB10
17186	ASB11
19763	ASB12
19765	ASB13
19766	ASB14
19767	ASB15
19768	ASB16
25442	ASB16-AS1
19769	ASB17
19770	ASB18
24268	ASCC1
24103	ASCC2
18697	ASCC3
738	ASCL1
739	ASCL2
740	ASCL3
24311	ASCL4
33169	ASCL5
741	ASD1
20995	ASF1A
20996	ASF1B
742	ASGR1
743	ASGR2
19088	ASH1L
44146	ASH1L-AS1
41449	ASH1L-IT1
744	ASH2L
19332	ASH2LP1
100	ASIC1
99	ASIC2
101	ASIC3
21263	ASIC4
17537	ASIC5
745	ASIP
746	ASL
747	ASLP1
750	ASMT
751	ASMTL
25811	ASMTL-AS1
752	ASNA1
753	ASNS
24910	ASNSD1
754	ASNSP1
755	ASNSP2
39399	ASNSP3
39400	ASNSP4
39401	ASNSP5
49876	ASNSP6
756	ASPA
33856	ASPDH
20123	ASPG
757	ASPH
27380	ASPHD1
30437	ASPHD2
19048	ASPM
14872	ASPN
26321	ASPRV1
13825	ASPSCR1
16448	ASRGL1
758	ASS1
759	ASS1P1
765	ASS1P2
766	ASS1P3
767	ASS1P4
768	ASS1P5
769	ASS1P6
770	ASS1P7
771	ASS1P8
772	ASS1P9
760	ASS1P10
761	ASS1P11
762	ASS1P12
763	ASS1P13
764	ASS1P14
25021	ASTE1
31704	ASTL
773	ASTN1
17021	ASTN2
51175	ASTN2-AS1
20174	ASUN
18318	ASXL1
23805	ASXL2
29357	ASXL3
1350	ASZ1
25903	ATAD1
30123	ATAD2
29230	ATAD2B
25567	ATAD3A
24007	ATAD3B
32151	ATAD3C
25752	ATAD5
21186	ATAT1
779	ATCAY
780	ATD
782	ATE1
49496	ATE1-AS1
783	ATF1
37691	ATF1P1
784	ATF2
785	ATF3
786	ATF4
789	ATF4P1
34025	ATF4P2
788	ATF4P3
787	ATF4P4
790	ATF5
791	ATF6
2349	ATF6B
792	ATF7
20092	ATF7IP
20397	ATF7IP2
29028	ATG2A
20187	ATG2B
20962	ATG3
31123	ATG3P1
16489	ATG4A
44081	ATG4AP1
20790	ATG4B
16040	ATG4C
20789	ATG4D
589	ATG5
16935	ATG7
22408	ATG9A
21899	ATG9B
20315	ATG10
40914	ATG10-AS1
41455	ATG10-IT1
588	ATG12
21466	ATG12P1
38605	ATG12P2
29091	ATG13
19962	ATG14
21498	ATG16L1
25464	ATG16L2
25679	ATG101
793	ATHS
794	ATIC
11231	ATL1
24047	ATL2
24526	ATL3
795	ATM
29034	ATMIN
3033	ATN1
797	ATOH1
13907	ATOH7
24126	ATOH8
798	ATOX1
799	ATP1A1
28262	ATP1A1-AS1
800	ATP1A2
801	ATP1A3
14073	ATP1A4
804	ATP1B1
809	ATP1B1P1
805	ATP1B2
806	ATP1B3
40088	ATP1B3-AS1
807	ATP1B3P1
808	ATP1B4
811	ATP2A1
51370	ATP2A1-AS1
812	ATP2A2
813	ATP2A3
814	ATP2B1
815	ATP2B2
41309	ATP2B2-IT1
41310	ATP2B2-IT2
816	ATP2B3
817	ATP2B4
13211	ATP2C1
29103	ATP2C2
819	ATP4A
820	ATP4B
823	ATP5A1
827	ATP5A1P1
828	ATP5A1P2
829	ATP5A1P3
23563	ATP5A1P4
825	ATP5A1P5
37665	ATP5A1P7
37666	ATP5A1P8
37668	ATP5A1P10
830	ATP5B
831	ATP5BP1
833	ATP5C1
834	ATP5C1P1
837	ATP5D
838	ATP5E
839	ATP5EP1
34026	ATP5EP2
840	ATP5F1
39742	ATP5F1P1
39743	ATP5F1P2
39744	ATP5F1P3
39745	ATP5F1P4
39746	ATP5F1P5
39747	ATP5F1P6
39748	ATP5F1P7
841	ATP5G1
19815	ATP5G1P1
19817	ATP5G1P2
39506	ATP5G1P3
39507	ATP5G1P4
39508	ATP5G1P5
39509	ATP5G1P6
39510	ATP5G1P7
39511	ATP5G1P8
842	ATP5G2
844	ATP5G2P1
19672	ATP5G2P2
42187	ATP5G2P3
42188	ATP5G2P4
843	ATP5G3
845	ATP5H
31021	ATP5HP1
49624	ATP5HP2
49625	ATP5HP3
49626	ATP5HP4
846	ATP5I
847	ATP5J
848	ATP5J2
38844	ATP5J2-PTCD1
849	ATP5J2LP
21540	ATP5J2P2
21286	ATP5J2P3
32451	ATP5J2P4
33611	ATP5J2P5
33612	ATP5J2P6
23933	ATP5JP1
14247	ATP5L
13213	ATP5L2
13214	ATP5LP1
13215	ATP5LP2
13216	ATP5LP3
38165	ATP5LP4
38167	ATP5LP5
38168	ATP5LP6
38169	ATP5LP7
38170	ATP5LP8
850	ATP5O
18799	ATP5S
25496	ATP5SL
868	ATP6AP1
28091	ATP6AP1L
18305	ATP6AP2
851	ATP6V1A
853	ATP6V1B1
51118	ATP6V1B1-AS1
854	ATP6V1B2
856	ATP6V1C1
18264	ATP6V1C2
13527	ATP6V1D
857	ATP6V1E1
859	ATP6V1E1P1
860	ATP6V1E1P2
858	ATP6V1E1P3
18125	ATP6V1E2
16832	ATP6V1F
864	ATP6V1G1
19816	ATP6V1G1P1
29359	ATP6V1G1P2
37670	ATP6V1G1P3
37671	ATP6V1G1P4
37672	ATP6V1G1P5
37673	ATP6V1G1P6
39852	ATP6V1G1P7
862	ATP6V1G2
41999	ATP6V1G2-DDX39B
18265	ATP6V1G3
18303	ATP6V1H
865	ATP6V0A1
18481	ATP6V0A2
866	ATP6V0A4
861	ATP6V0B
855	ATP6V0C
31323	ATP6V0CP1
40000	ATP6V0CP2
40001	ATP6V0CP3
40002	ATP6V0CP4
13724	ATP6V0D1
18266	ATP6V0D2
863	ATP6V0E1
41935	ATP6V0E1P1
41936	ATP6V0E1P2
41937	ATP6V0E1P3
41938	ATP6V0E1P4
21723	ATP6V0E2
44180	ATP6V0E2-AS1
869	ATP7A
870	ATP7B
31014	ATP7BP1
13531	ATP8A1
13533	ATP8A2
39662	ATP8A2P1
39663	ATP8A2P2
42641	ATP8A2P3
3706	ATP8B1
13534	ATP8B2
13535	ATP8B3
13536	ATP8B4
27245	ATP8B5P
13540	ATP9A
13541	ATP9B
13542	ATP10A
13543	ATP10B
13549	ATP10D
13552	ATP11A
40645	ATP11A-AS1
33793	ATP11AUN
13553	ATP11B
13554	ATP11C
13816	ATP12A
24215	ATP13A1
30213	ATP13A2
24113	ATP13A3
25422	ATP13A4
41095	ATP13A4-AS1
31789	ATP13A5
41281	ATP13A5-AS1
29452	ATP23
18803	ATPAF1
18802	ATPAF2
871	ATPIF1
882	ATR
24090	ATRAID
33499	ATRIP
885	ATRN
29063	ATRNL1
886	ATRX
10548	ATXN1
33279	ATXN1L
10555	ATXN2
51838	ATXN2-AS
31326	ATXN2L
7106	ATXN3
24173	ATXN3L
10560	ATXN7
22210	ATXN7L1
28713	ATXN7L2
25416	ATXN7L3
37931	ATXN7L3B
32925	ATXN8
10561	ATXN8OS
10549	ATXN10
890	AUH
28363	AUNIP
31916	AUNX1
891	AUP1
11393	AURKA
24114	AURKAIP1
18611	AURKAPS1
18612	AURKAPS2
11390	AURKB
18613	AURKBPS1
11391	AURKC
892	AUTS1
14262	AUTS2
13509	AVEN
14188	AVIL
28994	AVL9
894	AVP
30898	AVPI1
895	AVPR1A
896	AVPR1B
897	AVPR2
12721	AVSD1
23252	AWAT1
23251	AWAT2
26564	AXDND1
903	AXIN1
904	AXIN2
905	AXL
908	AZF1
910	AZGP1
911	AZGP1P1
912	AZGP1P2
24002	AZI2
16432	AZIN1
51558	AZIN1-AS1
29957	AZIN2
913	AZU1
49098	AZU1P1
914	B2M
915	B2MR
918	B3GALNT1
51302	B3GALNT1P1
28596	B3GALNT2
51315	B3GALNT2P1
916	B3GALT1
917	B3GALT2
919	B3GALT4
920	B3GALT5
16424	B3GALT5-AS1
17978	B3GALT6
921	B3GAT1
922	B3GAT2
923	B3GAT3
35243	B3GAT3P1
20207	B3GLCT
15629	B3GNT2
51316	B3GNT2P1
13528	B3GNT3
15683	B3GNT4
15684	B3GNT5
24141	B3GNT6
18811	B3GNT7
24139	B3GNT8
28714	B3GNT9
21727	B3GNTL1
51317	B3GNTL1P1
51318	B3GNTL1P2
4117	B4GALNT1
24136	B4GALNT2
51319	B4GALNT2P1
24137	B4GALNT3
26315	B4GALNT4
924	B4GALT1
49910	B4GALT1-AS1
925	B4GALT2
926	B4GALT3
927	B4GALT4
40090	B4GALT4-AS1
928	B4GALT5
929	B4GALT6
930	B4GALT7
15685	B4GAT1
24123	B9D1
28636	B9D2
14333	BAALC
50461	BAALC-AS1
28595	BAALC-AS2
932	BAAT
34504	BAATP1
25008	BABAM1
933	BACE1
37125	BACE1-AS
934	BACE2
16024	BACE2-IT1
935	BACH1
40008	BACH1-AS1
40006	BACH1-IT1
40007	BACH1-IT2
16455	BACH1-IT3
14078	BACH2
936	BAD
937	BAG1
938	BAG2
939	BAG3
940	BAG4
941	BAG5
13919	BAG6
942	BAGE
15723	BAGE2
15728	BAGE3
15730	BAGE4
15732	BAGE5
29279	BAHCC1
29153	BAHD1
947	BAIAP2
44342	BAIAP2-AS1
21649	BAIAP2L1
26203	BAIAP2L2
948	BAIAP3
949	BAK1
996	BAK1P1
997	BAK1P2
30251	BAMBI
43877	BANCR
17397	BANF1
20252	BANF1P1
23426	BANF1P2
43883	BANF1P3
43884	BANF1P4
43885	BANF1P5
16172	BANF2
18233	BANK1
13450	BANP
950	BAP1
952	BARD1
953	BARHL1
954	BARHL2
955	BARX1
50673	BARX1-AS1
956	BARX2
957	BASP1
39418	BASP1P1
958	BATF
25163	BATF2
28915	BATF3
959	BAX
960	BAZ1A
961	BAZ1B
962	BAZ2A
963	BAZ2B
17868	BBC3
28093	BBIP1
19855	BBOF1
964	BBOX1
50700	BBOX1-AS1
966	BBS1
967	BBS2
969	BBS4
970	BBS5
18758	BBS7
30000	BBS9
26291	BBS10
26648	BBS12
14422	BBX
6722	BCAM
23059	BCAN
24131	BCAP29
16695	BCAP31
51323	BCAP31P1
51324	BCAP31P2
971	BCAR1
51325	BCAR1P1
51326	BCAR1P2
973	BCAR3
22170	BCAR4
974	BCAS1
975	BCAS2
39594	BCAS2P1
39595	BCAS2P2
39596	BCAS2P3
14347	BCAS3
14367	BCAS4
976	BCAT1
977	BCAT2
978	BCCIP
27050	BCDIN3D
44113	BCDIN3D-AS1
983	BCHE
986	BCKDHA
987	BCKDHB
16902	BCKDK
990	BCL2
991	BCL2A1
992	BCL2L1
995	BCL2L2
42959	BCL2L2-PABPN1
993	BCL2L10
994	BCL2L11
13787	BCL2L12
51327	BCL2L12P1
17164	BCL2L13
16657	BCL2L14
33624	BCL2L15
998	BCL3
1000	BCL5
1001	BCL6
1002	BCL6B
1004	BCL7A
1005	BCL7B
1006	BCL7C
1008	BCL9
23688	BCL9L
51328	BCL9P1
989	BCL10
13221	BCL11A
13222	BCL11B
16863	BCLAF1
51329	BCLAF1P1
51807	BCLAF1P2
13815	BCO1
18503	BCO2
20893	BCOR
25657	BCORL1
23953	BCORP1
1014	BCR
39073	BCRP1
1015	BCRP2
1016	BCRP3
1017	BCRP4
1018	BCRP5
39074	BCRP6
39075	BCRP7
39076	BCRP8
49113	BCRP9
1020	BCS1L
1022	BCYRN1
1023	BCYRN1P1
1024	BCYRN1P2
39833	BCYRN1P3
1027	BDH1
32389	BDH2
21476	BDH2P1
1029	BDKRB1
1030	BDKRB2
1033	BDNF
20608	BDNF-AS
13652	BDP1
31044	BDP1P
24160	BEAN1
51114	BEAN1-AS1
1034	BECN1
51330	BECN1P2
38606	BECN2
24163	BEGAIN
28509	BEND2
23040	BEND3
45014	BEND3P1
45015	BEND3P2
45016	BEND3P3
23815	BEND4
25668	BEND5
20871	BEND6
23514	BEND7
51362	BEND7P1
12703	BEST1
17107	BEST2
17105	BEST3
17106	BEST4
14562	BET1
19348	BET1L
51363	BET1P1
1036	BEX1
30933	BEX2
13388	BEX3
25475	BEX4
27990	BEX5
17613	BFAR
1040	BFSP1
1041	BFSP2
28425	BFSP2-AS1
1043	BGLAP
49033	BGLT3
1044	BGN
35126	BHLHA9
22265	BHLHA15
29353	BHLHB9
51373	BHLHB9P1
11963	BHLHE22
16093	BHLHE23
1046	BHLHE40
44471	BHLHE40-AS1
16617	BHLHE41
44318	BHMG1
1047	BHMT
1048	BHMT2
19351	BICC1
1049	BICD1
51374	BICD1P1
17208	BICD2
28095	BICDL1
33584	BICDL2
1050	BID
1051	BIK
1052	BIN1
1053	BIN2
43660	BIN2P1
43661	BIN2P2
1054	BIN3
25868	BIN3-IT1
590	BIRC2
591	BIRC3
593	BIRC5
13516	BIRC6
40641	BIRC6-AS1
50490	BIRC6-AS2
13702	BIRC7
14878	BIRC8
51290	BISPR
16034	BIVM
43690	BIVM-ERCC5
48597	BLACAT1
20484	BLACE
1055	BLCAP
33495	BLID
1057	BLK
1058	BLM
1059	BLMH
14211	BLNK
4200	BLOC1S1
20984	BLOC1S2
51427	BLOC1S2P1
20914	BLOC1S3
24206	BLOC1S4
18561	BLOC1S5
42001	BLOC1S5-TXNDC5
8549	BLOC1S6
1062	BLVRA
1063	BLVRB
1065	BLZF1
20049	BLZF2P
24132	BMF
1066	BMI1
51428	BMI1P1
23827	BMIQ1
23828	BMIQ2
23829	BMIQ3
31117	BMIQ5
22120	BMIQ6
1067	BMP1
1069	BMP2
18041	BMP2K
17080	BMP2KL
1070	BMP3
1071	BMP4
1072	BMP5
1073	BMP6
19329	BMP6P1
1074	BMP7
40096	BMP7-AS1
21650	BMP8A
1075	BMP8B
20869	BMP10
1068	BMP15
24154	BMPER
1076	BMPR1A
21742	BMPR1APS1
21743	BMPR1APS2
1077	BMPR1B
50864	BMPR1B-AS1
1078	BMPR2
23505	BMS1
23649	BMS1P1
23650	BMS1P2
23651	BMS1P3
23652	BMS1P4
23653	BMS1P5
23654	BMS1P6
23655	BMS1P7
49152	BMS1P8
49155	BMS1P9
49154	BMS1P10
49156	BMS1P11
49157	BMS1P12
49158	BMS1P13
49159	BMS1P14
49160	BMS1P15
49161	BMS1P16
49162	BMS1P17
19436	BMS1P18
49163	BMS1P19
49153	BMS1P20
51604	BMS1P21
51603	BMS1P22
26475	BMT2
1079	BMX
1081	BNC1
30988	BNC2
1082	BNIP1
1083	BNIP2
1084	BNIP3
1085	BNIP3L
19922	BNIP3P1
39655	BNIP3P2
39656	BNIP3P3
39657	BNIP3P4
39658	BNIP3P5
39659	BNIP3P6
49101	BNIP3P7
49675	BNIP3P8
49689	BNIP3P9
49690	BNIP3P10
49724	BNIP3P11
49692	BNIP3P12
49693	BNIP3P13
49694	BNIP3P14
49695	BNIP3P15
49696	BNIP3P16
49697	BNIP3P17
49698	BNIP3P18
49699	BNIP3P19
49700	BNIP3P20
49701	BNIP3P21
49702	BNIP3P22
49703	BNIP3P23
49704	BNIP3P24
49705	BNIP3P25
49706	BNIP3P26
49707	BNIP3P27
49708	BNIP3P28
49709	BNIP3P29
49710	BNIP3P30
49711	BNIP3P31
49712	BNIP3P32
49713	BNIP3P33
49714	BNIP3P34
49715	BNIP3P35
49716	BNIP3P36
49717	BNIP3P37
49718	BNIP3P38
49719	BNIP3P39
49720	BNIP3P40
49721	BNIP3P41
49722	BNIP3P42
16976	BNIPL
17173	BOC
25114	BOD1
31792	BOD1L1
28505	BOD1L2
51435	BOD1P1
51436	BOD1P2
1087	BOK
35125	BOK-AS1
24263	BOLA1
29488	BOLA2
32479	BOLA2B
51437	BOLA2P1
51438	BOLA2P2
51439	BOLA2P3
24415	BOLA3
42922	BOLA3-AS1
51440	BOLA3P1
51441	BOLA3P2
51442	BOLA3P3
51443	BOLA3P4
14273	BOLL
15519	BOP1
24724	BORA
17950	BORCS5
25939	BORCS6
23516	BORCS7
49183	BORCS7-ASMT
37247	BORCS8
39979	BORCS8-MEF2B
13228	BPESC1
1093	BPGM
1094	BPHL
1095	BPI
15749	BPIFA1
16203	BPIFA2
16204	BPIFA3
20469	BPIFA4P
16108	BPIFB1
16177	BPIFB2
16178	BPIFB3
16179	BPIFB4
42177	BPIFB5P
16504	BPIFB6
16109	BPIFB9P
16503	BPIFC
1096	BPNT1
3581	BPTF
13508	BPY2
25449	BPY2B
18225	BPY2C
38794	BPY2DP
1097	BRAF
18615	BRAFP1
1099	BRAP
21701	BRAT1
1100	BRCA1
28470	BRCA1P1
1101	BRCA2
18617	BRCA3
24185	BRCC3
51444	BRCC3P1
1102	BRD1
1103	BRD2
41311	BRD2-IT1
1104	BRD3
13575	BRD4
14310	BRD7
19923	BRD7P1
33541	BRD7P2
24171	BRD7P3
37630	BRD7P4
37631	BRD7P5
37632	BRD7P6
19874	BRD8
25818	BRD9
51445	BRD9P1
51446	BRD9P2
1105	BRDT
51447	BRDTP1
1106	BRE
44171	BRE-AS1
11551	BRF1
17298	BRF2
1109	BRI3
14251	BRI3BP
51482	BRI3BPP1
33533	BRI3P1
32543	BRI3P2
32544	BRI3P3
28309	BRICD5
2687	BRINP1
13746	BRINP2
22393	BRINP3
20473	BRIP1
24170	BRIX1
51527	BRIX1P1
23057	BRK1
42021	BRK1P2
17262	BRMS1
20512	BRMS1L
26512	BROX
14255	BRPF1
14256	BRPF3
1113	BRS3
18994	BRSK1
11405	BRSK2
12760	BRWD1
40614	BRWD1-AS1
16423	BRWD1-AS2
41920	BRWD1-IT1
51528	BRWD1P1
51529	BRWD1P2
51530	BRWD1P3
17342	BRWD3
15832	BSCL2
25501	BSDC1
1116	BSG
1117	BSN
40102	BSN-AS1
42445	BSN-AS2
16512	BSND
51536	BSNDP1
51537	BSNDP2
51538	BSNDP3
51539	BSNDP4
33906	BSPH1
18232	BSPRY
1118	BST1
1119	BST2
20450	BSX
17307	BTAF1
1120	BTBD1
15504	BTBD2
15854	BTBD3
19897	BTBD6
51542	BTBD6P1
18269	BTBD7
44875	BTBD7P1
44876	BTBD7P2
21019	BTBD8
21228	BTBD9
40959	BTBD9-AS1
21445	BTBD10
51540	BTBD10P1
51541	BTBD10P2
23844	BTBD11
26340	BTBD16
33758	BTBD17
37214	BTBD18
27145	BTBD19
1121	BTC
1122	BTD
1125	BTF3
30547	BTF3L4
39645	BTF3L4P1
39646	BTF3L4P2
39647	BTF3L4P3
39648	BTF3L4P4
1129	BTF3P1
19924	BTF3P2
31100	BTF3P3
38566	BTF3P4
38565	BTF3P5
23765	BTF3P6
38569	BTF3P7
38572	BTF3P8
38573	BTF3P9
38570	BTF3P10
1126	BTF3P11
1127	BTF3P12
1128	BTF3P13
38571	BTF3P14
38567	BTF3P15
38568	BTF3P16
1130	BTG1
37692	BTG1P1
1131	BTG2
1132	BTG3
51543	BTG3P1
13862	BTG4
51544	BTG4P1
1133	BTK
21087	BTLA
1135	BTN1A1
51545	BTN1A1P1
1136	BTN2A1
1137	BTN2A2
13229	BTN2A3P
1138	BTN3A1
1139	BTN3A2
1140	BTN3A3
1142	BTNL2
1143	BTNL3
26131	BTNL8
24176	BTNL9
42540	BTNL10
1144	BTRC
51546	BTRCP1
1147	BTS1
1148	BUB1
1149	BUB1B
49529	BUB1P1
1151	BUB3
51559	BUB3P1
28199	BUD13
51560	BUD13P1
29629	BUD31
51561	BUD31P1
51562	BUD31P2
1152	BVES
21223	BVES-AS1
1153	BVR1
1157	BYSL
18380	BZW1
31378	BZW1P1
33954	BZW1P2
18808	BZW2
29911	C1D
31465	C1DP1
31660	C1DP2
31661	C1DP3
38028	C1DP4
51613	C1DP5
24337	C1GALT1
24338	C1GALT1C1
51617	C1GALT1C1L
51614	C1GALT1P1
51615	C1GALT1P2
51616	C1GALT1P3
15494	C1orf21
24299	C1orf27
19032	C1orf35
29876	C1orf43
28795	C1orf50
24871	C1orf52
30003	C1orf53
26258	C1orf54
26045	C1orf56
30780	C1orf61
28339	C1orf64
29468	C1orf68
26319	C1orf74
28547	C1orf87
28250	C1orf94
30435	C1orf100
28491	C1orf101
29591	C1orf105
25599	C1orf106
26039	C1orf109
27648	C1orf111
25565	C1orf112
25873	C1orf115
28667	C1orf116
24789	C1orf122
26059	C1orf123
26730	C1orf127
25332	C1orf131
32018	C1orf132
32021	C1orf134
32040	C1orf137
32044	C1orf141
32045	C1orf143
32047	C1orf145
24032	C1orf146
32061	C1orf147
28567	C1orf158
26062	C1orf159
28344	C1orf162
25262	C1orf167
27295	C1orf168
27915	C1orf174
28096	C1orf185
25341	C1orf186
32305	C1orf189
32331	C1orf194
32332	C1orf195
32336	C1orf196
25900	C1orf198
27647	C1orf204
28755	C1orf210
26800	C1orf216
33805	C1orf220
34351	C1orf226
34345	C1orf228
33759	C1orf229
44651	C1orf234
1241	C1QA
1242	C1QB
1243	C1QBP
1244	C1QBPP1
51618	C1QBPP2
51619	C1QBPP3
1245	C1QC
24182	C1QL1
51809	C1QL1P1
24181	C1QL2
19359	C1QL3
31416	C1QL4
14324	C1QTNF1
44351	C1QTNF1-AS1
14325	C1QTNF2
14326	C1QTNF3
49198	C1QTNF3-AMACR
14346	C1QTNF4
14344	C1QTNF5
14343	C1QTNF6
14342	C1QTNF7
31374	C1QTNF8
28732	C1QTNF9
39906	C1QTNF9-AS1
34072	C1QTNF9B
39839	C1QTNF9B-AS1
1246	C1R
21265	C1RL
27461	C1RL-AS1
1247	C1S
1248	C2
49464	C2-AS1
1266	C2CD2
29000	C2CD2L
24564	C2CD3
33627	C2CD4A
33628	C2CD4B
29417	C2CD4C
37210	C2CD4D
29062	C2CD5
28436	C2orf15
25275	C2orf16
25077	C2orf27A
38413	C2orf27AP1
49813	C2orf27AP2
50418	C2orf27AP3
33824	C2orf27B
24642	C2orf40
26056	C2orf42
26198	C2orf47
26322	C2orf48
28772	C2orf49
26324	C2orf50
26216	C2orf54
28563	C2orf57
26850	C2orf61
33809	C2orf66
34353	C2orf68
26799	C2orf69
51800	C2orf69P1
51801	C2orf69P2
51802	C2orf69P3
51803	C2orf69P4
51804	C2orf69P5
27938	C2orf70
34383	C2orf71
27418	C2orf72
26861	C2orf73
34439	C2orf74
27017	C2orf76
34349	C2orf78
34352	C2orf80
34350	C2orf81
33763	C2orf82
25344	C2orf83
28191	C2orf88
42966	C2orf91
1318	C3
1319	C3AR1
1320	C3CER1
25024	C3orf14
24837	C3orf18
25320	C3orf20
28534	C3orf22
26553	C3orf30
26434	C3orf33
24082	C3orf35
26170	C3orf36
28384	C3orf38
25190	C3orf49
26255	C3orf52
32481	C3orf56
28490	C3orf58
24771	C3orf62
24763	C3orf67
41063	C3orf67-AS1
33731	C3orf70
37259	C3orf79
40048	C3orf80
44666	C3orf84
34414	C3P1
1323	C4A
39753	C4A-AS1
1324	C4B
39752	C4B-AS1
1325	C4BPA
1326	C4BPAP1
1327	C4BPAP2
51640	C4BPAP3
1328	C4BPB
42398	C4B_2
19225	C4orf3
25274	C4orf17
25618	C4orf19
28554	C4orf22
26300	C4orf26
26813	C4orf32
27025	C4orf33
28386	C4orf36
26342	C4orf45
27320	C4orf46
34346	C4orf47
34437	C4orf48
33766	C4orf50
37264	C4orf51
1331	C5
1338	C5AR1
4527	C5AR2
20656	C5orf15
26630	C5orf17
25639	C5orf22
26746	C5orf24
25052	C5orf30
24738	C5orf34
24226	C5orf38
25801	C5orf42
30817	C5orf45
33768	C5orf46
27026	C5orf47
27028	C5orf49
27750	C5orf51
35121	C5orf52
33838	C5orf56
37272	C5orf58
27753	C5orf60
40051	C5orf63
26744	C5orf64
48332	C5orf66
49679	C5orf66-AS1
27964	C5orf66-AS2
51252	C5orf67
1339	C6
1340	C6orf1
13922	C6orf10
13927	C6orf15
13937	C6orf25
19076	C6orf47
39767	C6orf47-AS1
19078	C6orf48
20881	C6orf52
20960	C6orf58
20998	C6orf62
21114	C6orf89
21179	C6orf99
21215	C6orf106
21233	C6orf118
21247	C6orf120
21288	C6orf132
21301	C6orf136
21351	C6orf141
21403	C6orf163
21562	C6orf183
21620	C6orf201
17971	C6orf203
33769	C6orf222
28692	C6orf223
34431	C6orf226
49394	C6orf229
1346	C7
21703	C7orf25
21702	C7orf26
21722	C7orf31
21724	C7orf33
21750	C7orf34
25604	C7orf43
22432	C7orf49
22421	C7orf50
44671	C7orf55-LUC7L2
22247	C7orf57
22135	C7orf61
22402	C7orf62
34432	C7orf65
33712	C7orf66
21911	C7orf69
22364	C7orf71
22564	C7orf72
41909	C7orf73
33815	C7orf76
51256	C7orf77
1352	C8A
1353	C8B
1354	C8G
1357	C8orf4
17737	C8orf17
31745	C8orf22
26731	C8orf31
26104	C8orf33
30905	C8orf34
27840	C8orf34-AS1
27232	C8orf37
50444	C8orf37-AS1
25646	C8orf44
48354	C8orf44-SGK3
28498	C8orf46
26345	C8orf48
32200	C8orf49
32233	C8orf58
32235	C8orf59
51355	C8orf59P1
51357	C8orf59P2
32296	C8orf74
25924	C8orf76
33826	C8orf82
33774	C8orf86
42974	C8orf87
44672	C8orf88
51258	C8orf89
1358	C9
1361	C9orf3
17823	C9orf16
19919	C9orf24
23433	C9orf40
51188	C9orf41-AS1
23570	C9orf43
23669	C9orf47
23677	C9orf50
27037	C9orf57
28581	C9orf62
28144	C9orf64
26436	C9orf66
31009	C9orf69
28337	C9orf72
24932	C9orf78
26535	C9orf84
28784	C9orf85
19054	C9orf92
31370	C9orf106
28435	C9orf116
25943	C9orf118
31116	C9orf129
31418	C9orf131
31422	C9orf135
48713	C9orf135-AS1
31426	C9orf139
27849	C9orf142
31438	C9orf147
31455	C9orf152
31456	C9orf153
26718	C9orf163
33817	C9orf170
37284	C9orf172
1160	C10orf2
23355	C10orf10
23405	C10orf11
23420	C10orf12
23509	C10orf25
23519	C10orf35
27421	C10orf53
30085	C10orf54
31008	C10orf55
23294	C10orf62
28716	C10orf67
26973	C10orf71
45007	C10orf71-AS1
25788	C10orf76
28500	C10orf82
25822	C10orf88
26563	C10orf90
27275	C10orf91
25880	C10orf95
31428	C10orf99
20304	C10orf105
