HGNC ID	Approved symbol	Previous symbols	NCBI Gene ID
HGNC:42369	RBBP4P2		100420527
HGNC:42370	RBBP4P3		730180
HGNC:42371	RBBP4P4		727842
HGNC:42372	RBBP4P5		100288451
HGNC:42373	RBBP4P6		
HGNC:56458	RBBP4P7		391556
HGNC:9888	RBBP5		5929
HGNC:9889	RBBP6		5930
HGNC:45108	RBBP6P1		100129156
HGNC:9890	RBBP7		5931
HGNC:9891	RBBP8	SCKL2	5932
HGNC:16144	RBBP8NL	C20orf151	140893
HGNC:39583	RBBP8P1		100420552
HGNC:39584	RBBP8P2		100420607
HGNC:9892	RBBP9		10741
HGNC:15864	RBCK1	C20orf18	10616
HGNC:26120	RBFA	C18orf22	79863
HGNC:48591	RBFADN		100506070
HGNC:18222	RBFOX1		54715
HGNC:9906	RBFOX2	RBM9	23543
HGNC:27097	RBFOX3		146713
HGNC:32235	RBIS	C8orf59	401466
HGNC:51355	RBISP1	C8orf59P1	
HGNC:51357	RBISP2	C8orf59P2	
HGNC:56396	RBISP3		
HGNC:56397	RBISP4		
HGNC:56395	RBISP5		
HGNC:56398	RBISP6		
HGNC:30325	RBKS		64080
HGNC:9893	RBL1		5933
HGNC:9894	RBL2		5934
HGNC:9900	RBM3		5935
HGNC:9901	RBM4		5936
HGNC:28842	RBM4B	RBM30	83759
HGNC:9902	RBM5		10181
HGNC:48871	RBM5-AS1		100775107
HGNC:9903	RBM6		10180
HGNC:9904	RBM7		10179
HGNC:54704	RBM7P1		100420108
HGNC:9905	RBM8A	RBM8	9939
HGNC:9896	RBM10		8241
HGNC:9897	RBM11		54033
HGNC:43743	RBM11P1		100420213
HGNC:9898	RBM12		10137
HGNC:32310	RBM12B		389677
HGNC:28818	RBM12B-AS1	C8orf39	55472
HGNC:55529	RBM12B-DT		105375645
HGNC:14219	RBM14		10432
HGNC:38840	RBM14-RBM4		100526737
HGNC:14959	RBM15		64783
HGNC:53636	RBM15-AS1		440600
HGNC:24303	RBM15B		29890
HGNC:16944	RBM17		84991
HGNC:50366	RBM17P1		100133330
HGNC:50367	RBM17P2		642389
HGNC:50368	RBM17P3		100132949
HGNC:50369	RBM17P4		100128974
HGNC:28413	RBM18		92400
HGNC:29098	RBM19		9904
HGNC:27424	RBM20		282996
HGNC:25503	RBM22		55696
HGNC:31466	RBM22P1		400645
HGNC:39695	RBM22P2		100271871
HGNC:39696	RBM22P3		100128867
HGNC:39697	RBM22P4		100271870
HGNC:39698	RBM22P5		100133206
HGNC:39699	RBM22P6	RBM22P10	644509
HGNC:39700	RBM22P7	RBM22P9	
HGNC:39704	RBM22P11	RBM22P8	100132115
HGNC:49207	RBM22P12		100131641
HGNC:49208	RBM22P13		100130603
HGNC:20155	RBM23	RNPC4	55147
HGNC:21539	RBM24	RNPC6	221662
HGNC:23244	RBM25	RNPC7	58517
HGNC:55437	RBM25-AS1		105370560
HGNC:20327	RBM26	C13orf10	64062
HGNC:39805	RBM26-AS1		100505538
HGNC:29243	RBM27		54439
HGNC:21863	RBM28		55131
HGNC:27223	RBM33	PRR8	155435
HGNC:56024	RBM33-DT		100506302
HGNC:28965	RBM34		23029
HGNC:15818	RBM38	RNPC1	55544
HGNC:40725	RBM38-AS1		100291105
HGNC:15923	RBM39	RNPC2	9584
HGNC:54942	RBM39P1		643167
HGNC:25617	RBM41		55285
HGNC:28117	RBM42		79171
HGNC:24790	RBM43	C2orf38	375287
HGNC:46024	RBM43P1		100131568
HGNC:24756	RBM44		375316
HGNC:24468	RBM45		129831
HGNC:28401	RBM46		166863
HGNC:30358	RBM47		54502
HGNC:21785	RBM48	C7orf64	84060
HGNC:44054	RBM48P1		132817
HGNC:9907	RBMS1	C2orf12	5937
HGNC:9908	RBMS1P1	RBMS1P	5938
HGNC:9909	RBMS2		5939
HGNC:30994	RBMS2P1	RBMS2P	643427
HGNC:13427	RBMS3		27303
HGNC:39987	RBMS3-AS1		
HGNC:39988	RBMS3-AS2		
HGNC:39989	RBMS3-AS3		
HGNC:9910	RBMX		27316
HGNC:24282	RBMX2		51634
HGNC:39923	RBMX2P1		100128341
HGNC:39924	RBMX2P2		100132808
HGNC:39925	RBMX2P3		100421047
HGNC:39926	RBMX2P4		
HGNC:39927	RBMX2P5		391804
HGNC:25073	RBMXL1		494115
HGNC:17886	RBMXL2		27288
HGNC:26859	RBMXL3	CXorf55	139804
HGNC:9911	RBMXP1	HNRPG	3186
HGNC:23284	RBMXP2		441391
HGNC:33949	RBMXP3		143543
HGNC:34028	RBMXP4		100132580
HGNC:54979	RBMXP5		100288788
HGNC:9912	RBMY1A1	RBM1, RBM2	5940
HGNC:18849	RBMY1A3P		286557
HGNC:23914	RBMY1B		378948
HGNC:9914	RBMY1C		5942
HGNC:23915	RBMY1D		378949
HGNC:23916	RBMY1E		378950
HGNC:23974	RBMY1F		159163
HGNC:9915	RBMY1GP	RBMY1G	100287769
HGNC:9916	RBMY1HP	RBMY1H	5944
HGNC:23917	RBMY1J		378951
HGNC:38750	RBMY1KP		
HGNC:9917	RBMY2AP	RBMY2A	5945
HGNC:9918	RBMY2BP	RBMY2B	375850
HGNC:23260	RBMY2CP		140123
HGNC:23259	RBMY2DP		347598
HGNC:23890	RBMY2EP		159125
HGNC:23891	RBMY2FP		159162
HGNC:23892	RBMY2GP		378952
HGNC:23893	RBMY2HP		378953
HGNC:23918	RBMY2JP		378955
HGNC:23888	RBMY2KP		140100
HGNC:23889	RBMY2MP		140101
HGNC:23919	RBMY2NP		378956
HGNC:23894	RBMY2OP		379005
HGNC:23895	RBMY2QP		379006
HGNC:23896	RBMY2SP		379007
HGNC:23897	RBMY2TP		379008
HGNC:23898	RBMY2UP		379009
HGNC:23899	RBMY2VP		379010
HGNC:23900	RBMY2WP		379011
HGNC:23901	RBMY2XP		379012
HGNC:23902	RBMY2YP		379024
HGNC:23286	RBMY3AP		64593
HGNC:9919	RBP1		5947
HGNC:9920	RBP2		5948
HGNC:9921	RBP3		5949
HGNC:9922	RBP4		5950
HGNC:15847	RBP5		83758
HGNC:30316	RBP7		116362
HGNC:5724	RBPJ	IGKJRB1, RBPSUH	3516
HGNC:13761	RBPJL	RBPSUHL	11317
HGNC:5725	RBPJP1	IGKJRBP1, RBPSUHP1	100310842
HGNC:5726	RBPJP2	IGKJRBP2, RBPSUHP2	3517
HGNC:13686	RBPJP3	RBPSUHP3	58164
HGNC:13687	RBPJP4	RBPSUHP4	58163
HGNC:37485	RBPJP5		100288841
HGNC:37486	RBPJP6		643198
HGNC:37487	RBPJP7		100133122
HGNC:19097	RBPMS		11030
HGNC:48721	RBPMS-AS1		100128750
HGNC:19098	RBPMS2		348093
HGNC:50509	RBPMS2P1		100421512
HGNC:9923	RBPMSLP		54032
HGNC:20759	RBSN	ZFYVE20	64145
HGNC:9928	RBX1		9978
HGNC:54740	RBX1P1		100287985
HGNC:54741	RBX1P2		100500934
HGNC:29434	RC3H1		149041
HGNC:54295	RC3H1-DT	LINC02776	105371620
HGNC:41496	RC3H1-IT1		
HGNC:21461	RC3H2	MNAB	54542
HGNC:3040	RCAN1	DSCR1	1827
HGNC:3041	RCAN2	DSCR1L1	10231
HGNC:55661	RCAN2-DT		101926898
HGNC:3042	RCAN3	DSCR1L2	11123
HGNC:39009	RCAN3AS		100750325
HGNC:18243	RCBTB1		55213
HGNC:1914	RCBTB2	CHC1L	1102
HGNC:45167	RCBTB2P1		100130253
HGNC:1913	RCC1	CHC1	1104
HGNC:14948	RCC1L	WBSCR16	81554
HGNC:30297	RCC2		55920
HGNC:41262	RCC2-AS1		
HGNC:37710	RCC2P1		650983
HGNC:38419	RCC2P2		100421075
HGNC:42379	RCC2P3		100131932
HGNC:42380	RCC2P4		100421090
HGNC:42381	RCC2P5		100131442
HGNC:42382	RCC2P6		100421131
HGNC:42383	RCC2P7		442221
HGNC:42384	RCC2P8		100129714
HGNC:30457	RCCD1		91433
HGNC:54811	RCCD1-AS1		116435297
HGNC:13721	RCE1	RCE1A, RCE1B	9986
HGNC:17479	RCHY1	ZNF363	25898
HGNC:17687	RCL1		10171
HGNC:9934	RCN1	RCN	5954
HGNC:39205	RCN1P1		442234
HGNC:39204	RCN1P2		728913
HGNC:9935	RCN2		5955
HGNC:21145	RCN3		57333
HGNC:17441	RCOR1	RCOR	23186
HGNC:27455	RCOR2		283248
HGNC:25594	RCOR3		55758
HGNC:28310	RCSD1		92241
HGNC:9937	RCVRN	RCV1	5957
HGNC:19689	RD3	C1orf36	343035
HGNC:40912	RD3L	TDRD9-AS1	647286
HGNC:9940	RDH5	RDH1	5959
HGNC:14423	RDH8		50700
HGNC:19975	RDH10		157506
HGNC:51658	RDH10-AS1		101926926
HGNC:17964	RDH11		51109
HGNC:19977	RDH12		145226
HGNC:19978	RDH13		112724
HGNC:19979	RDH14		57665
HGNC:29674	RDH16		8608
HGNC:19950	RDM1	RAD52B	201299
HGNC:53917	RDM1P1		
HGNC:53918	RDM1P2		
HGNC:53919	RDM1P3		100418928
HGNC:53920	RDM1P4		
HGNC:53921	RDM1P5		100131347
HGNC:27190	RDUR	LINC02085	152225
HGNC:9944	RDX	DFNB24	5962
HGNC:9945	RDXP1		643244
HGNC:9946	RDXP2		5964
HGNC:54912	RDXP3		100132076
HGNC:16879	REC8	REC8L1	9985
HGNC:25065	REC114	C15orf60	283677
HGNC:11345	RECK	ST15	8434
HGNC:9948	RECQL		5965
HGNC:9949	RECQL4		9401
HGNC:9950	RECQL5		9400
HGNC:26846	REDIC1	C12orf40	283461
HGNC:53638	REELD1		345051
HGNC:25786	REEP1	C2orf23	65055
HGNC:17975	REEP2	C5orf19	51308
HGNC:23711	REEP3	C10orf74	221035
HGNC:26176	REEP4	C8orf20	80346
HGNC:30077	REEP5	C5orf18	7905
HGNC:30078	REEP6	C19orf32	92840
HGNC:9951	REG1A	REG	5967
HGNC:9952	REG1B		5968
HGNC:9953	REG1CP	REGL, REG1P	5969
HGNC:8601	REG3A	PAP	5068
HGNC:29595	REG3G		130120
HGNC:22977	REG4		83998
HGNC:9954	REL		5966
HGNC:49572	REL-DT	LINC01185	400957
HGNC:9955	RELA	NFKB3	5970
HGNC:54185	RELA-DT		105369347
HGNC:9956	RELB		5971
HGNC:29289	RELCH	KIAA1468	57614
HGNC:27379	RELL1		768211
HGNC:26902	RELL2	C5orf16	285613
HGNC:9957	RELN		5649
HGNC:13764	RELT	TNFRSF19L	84957
HGNC:15922	REM1	REM	28954
HGNC:20248	REM2		161253
HGNC:9958	REN		5972
HGNC:9959	RENBP		5973
HGNC:54096	RENO1		
HGNC:33748	REP15		387849
HGNC:17922	REPIN1	ZNF464	29803
HGNC:41201	REPIN1-AS1		105375563
HGNC:15578	REPS1		85021
HGNC:9963	REPS2		9185
HGNC:30309	RER1		11079
HGNC:9965	RERE	ATN1L	473
HGNC:40501	RERE-AS1		102724552
HGNC:38795	REREP1Y		
HGNC:38796	REREP2Y		
HGNC:38797	REREP3		646396
HGNC:15980	RERG		85004
HGNC:39990	RERG-AS1		
HGNC:39991	RERG-IT1		
HGNC:26213	RERGL		79785
HGNC:25559	RESF1	C12orf35, KIAA1551	55196
HGNC:33762	RESP18		389075
HGNC:9966	REST	DFNA27	5978
HGNC:9967	RET	HSCR1, MEN2A, MTC1, MEN2B	5979
HGNC:20389	RETN		56729
HGNC:20388	RETNLB		84666
HGNC:25964	RETREG1	FAM134B	54463
HGNC:55551	RETREG1-AS1		101929524
HGNC:28450	RETREG2	C2orf17, FAM134A	79137
HGNC:27258	RETREG3	FAM134C	162427
HGNC:25991	RETSAT		54884
HGNC:14060	REV1	REV1L	51455
HGNC:9968	REV3L		5980
HGNC:41377	REV3L-IT1		
HGNC:26098	REX1BD	C19orf60	55049
HGNC:24616	REXO1	TCEB3BP1	57455
HGNC:24660	REXO1L1P	REXO1L1	254958
HGNC:32239	REXO1L2P		100288527
HGNC:32240	REXO1L3P		441359
HGNC:32241	REXO1L4P		653042
HGNC:32242	REXO1L5P		107986879
HGNC:32243	REXO1L6P	REXO1L7P	441362
HGNC:35429	REXO1L8P	REXO1L8	392242
HGNC:44432	REXO1L9P		100506246
HGNC:44433	REXO1L10P		100288500
HGNC:44434	REXO1L11P		100288470
HGNC:44435	REXO1L12P		100289448
HGNC:17851	REXO2		25996
HGNC:12820	REXO4	XPMC2H	57109
HGNC:24661	REXO5		81691
HGNC:16506	REXO6P	C9orf14, NCRNA00032, LINC00032	158035
HGNC:9969	RFC1		5981
HGNC:9970	RFC2		5982
HGNC:9971	RFC3		5983
HGNC:44531	RFC3P1		100131711
HGNC:9972	RFC4		5984
HGNC:9973	RFC5		5985
HGNC:50450	RFC5P1		100421549
HGNC:29587	RFESD		317671
HGNC:39420	RFESDP1		100129167
HGNC:24821	RFFL		117584
HGNC:30324	RFK		55312
HGNC:39181	RFKP1		100313962
HGNC:39182	RFKP2		100132753
HGNC:56487	RFKP3		
HGNC:56488	RFKP4		100313968
HGNC:56489	RFKP5		100129948
HGNC:56566	RFKP6		
HGNC:27051	RFLNA	FAM101A	144347
HGNC:28705	RFLNB	FAM101B	359845
HGNC:9974	RFNG		5986
HGNC:9977	RFPL1		5988
HGNC:9978	RFPL1S	RFPL1-AS1	10740
HGNC:9979	RFPL2		10739
HGNC:9980	RFPL3		10738
HGNC:9981	RFPL3S	RFPL3-AS1	10737
HGNC:16449	RFPL4A	RFPL4	342931
HGNC:45147	RFPL4AL1		729974
HGNC:45138	RFPL4AP1		646663
HGNC:45145	RFPL4AP2		100420059
HGNC:45139	RFPL4AP3		
HGNC:45140	RFPL4AP4		100420036
HGNC:45144	RFPL4AP5		100420058
HGNC:45142	RFPL4AP6		100130079
HGNC:45143	RFPL4AP7		100420055
HGNC:33264	RFPL4B		442247
HGNC:30220	RFT1		91869
HGNC:30278	RFTN1		23180
HGNC:23971	RFTN1P1		360015
HGNC:26402	RFTN2	C2orf11	130132
HGNC:25539	RFWD3		55159
HGNC:9982	RFX1		5989
HGNC:9983	RFX2		5990
HGNC:9984	RFX3		5991
HGNC:51197	RFX3-DT	RFX3-AS1	101929302
HGNC:9985	RFX4		5992
HGNC:9986	RFX5		5993
HGNC:40503	RFX5-AS1		101927886
HGNC:21478	RFX6	RFXDC1	222546
HGNC:25777	RFX7	RFXDC2	64864
HGNC:37253	RFX8		731220
HGNC:9987	RFXANK		8625
HGNC:9988	RFXAP		5994
HGNC:20369	RGCC	C13orf15	28984
HGNC:30281	RGL1		23179
HGNC:9769	RGL2	RAB2L	5863
HGNC:30282	RGL3		57139
HGNC:31911	RGL4		266747
HGNC:56833	RGL4P1		100422292
HGNC:30308	RGMA		56963
HGNC:26896	RGMB		285704
HGNC:48666	RGMB-AS1		503569
HGNC:9989	RGN		9104
HGNC:21965	RGP1	KIAA0258	9827
HGNC:32414	RGPD1		400966
HGNC:32415	RGPD2		729857
HGNC:32416	RGPD3		653489
HGNC:32417	RGPD4		285190
HGNC:49273	RGPD4-AS1		729121
HGNC:32418	RGPD5		84220
HGNC:32419	RGPD6		729540
HGNC:9849	RGPD8	RANBP2L1	727851
HGNC:9990	RGR		5995
HGNC:9991	RGS1	IER1	5996
HGNC:9998	RGS2	G0S8	5997
HGNC:49018	RGS2-AS1	LINC01032	
HGNC:9999	RGS3		5998
HGNC:10000	RGS4	SCZD9	5999
HGNC:10001	RGS5		8490
HGNC:40504	RGS5-AS1		101928404
HGNC:10002	RGS6		9628
HGNC:10003	RGS7		6000
HGNC:23271	RGS7BP		401190
HGNC:16810	RGS8		85397
HGNC:10004	RGS9		8787
HGNC:30304	RGS9BP		388531
HGNC:9992	RGS10		6001
HGNC:9993	RGS11		8786
HGNC:9994	RGS12		6002
HGNC:9995	RGS13		6003
HGNC:9996	RGS14		10636
HGNC:9997	RGS16		6004
HGNC:14088	RGS17		26575
HGNC:39729	RGS17P1		100128628
HGNC:14261	RGS18		64407
HGNC:13735	RGS19		10287
HGNC:14600	RGS20		8601
HGNC:26839	RGS21		431704
HGNC:24499	RGS22		26166
HGNC:18636	RGSL1	RGSL2	353299
HGNC:10006	RHAG		6005
HGNC:23081	RHBDD1		84236
HGNC:23082	RHBDD2	RHBDL7	57414
HGNC:1308	RHBDD3	C22orf3	25807
HGNC:20561	RHBDF1	C16orf8	64285
HGNC:44499	RHBDF1P1		131973
HGNC:20788	RHBDF2	RHBDL6, TOC	79651
HGNC:10007	RHBDL1	RHBDL	9028
HGNC:16083	RHBDL2		54933
HGNC:16502	RHBDL3	RHBDL4	162494
HGNC:14572	RHBG		57127
HGNC:10008	RHCE	RH	6006
HGNC:18140	RHCG	C15orf6	51458
HGNC:10009	RHD	RH	6007
HGNC:10011	RHEB	RHEB2	6009
HGNC:21166	RHEBL1		121268
HGNC:10010	RHEBP1	RHEB1	6008
HGNC:44991	RHEBP2		101060032
HGNC:44992	RHEBP3		692231
HGNC:25341	RHEX	C1orf186	440712
HGNC:28206	RHNO1	C12orf32	83695
HGNC:10012	RHO	RP4	6010
HGNC:667	RHOA	ARH12, ARHA	387
HGNC:41308	RHOA-IT1		
HGNC:668	RHOB	ARH6, ARHB	388
HGNC:18738	RHOBTB1		9886
HGNC:18756	RHOBTB2		23221
HGNC:18757	RHOBTB3		22836
HGNC:669	RHOC	ARH9, ARHC	389
HGNC:670	RHOD	ARHD	29984
HGNC:15703	RHOF	ARHF	54509
HGNC:672	RHOG	ARHG	391
HGNC:54953	RHOG2P		392489
HGNC:686	RHOH	ARHH	399
HGNC:688	RHOJ	RASL7B, ARHJ	57381
HGNC:17736	RHOQ	RASL7A, ARHQ	23433
HGNC:40816	RHOQ-AS1		100506142
HGNC:20003	RHOQP1	ARHQP, RHOQP	319093
HGNC:37836	RHOQP2		730041
HGNC:37837	RHOQP3		284988
HGNC:21168	RHOT1	ARHT1	55288
HGNC:23777	RHOT1P1	RHOT3, RHOT1P	100462813
HGNC:37838	RHOT1P2		100462811
HGNC:37839	RHOT1P3		100462810
HGNC:21169	RHOT2	C16orf39, ARHT2	89941
HGNC:17794	RHOU	ARHU	58480
HGNC:18313	RHOV	ARHV	171177
HGNC:29993	RHOXF1		158800
HGNC:51582	RHOXF1-AS1		101928969
HGNC:51580	RHOXF1P1		101928941
HGNC:51611	RHOXF1P2		107075106
HGNC:51612	RHOXF1P3		107075307
HGNC:30011	RHOXF2		84528
HGNC:33519	RHOXF2B		727940
HGNC:19973	RHPN1		114822
HGNC:28457	RHPN1-AS1	C8orf51	78998
HGNC:19974	RHPN2		85415
HGNC:37708	RHPN2P1		646090
HGNC:26537	RIBC1		158787
HGNC:13241	RIBC2	C22orf11	26150
HGNC:17686	RIC1	KIAA1432	57589
HGNC:30338	RIC3		79608
HGNC:54191	RIC3-DT		101927936
HGNC:29550	RIC8A		60626
HGNC:25555	RIC8B		55188
HGNC:28611	RICTOR		253260
HGNC:16897	RIDA	HRSP12	10247
HGNC:23207	RIF1		55183
HGNC:19102	RIGI	DDX58	23586
HGNC:26686	RIIAD1	NCRNA00166, C1orf230	284485
HGNC:30266	RILP		83547
HGNC:26814	RILPL1		353116
HGNC:28787	RILPL2		196383
HGNC:30339	RIMBP2		23504
HGNC:29344	RIMBP3		85376
HGNC:33891	RIMBP3B		440804
HGNC:33892	RIMBP3C		150221
HGNC:28725	RIMKLA	FAM80A	284716
HGNC:29228	RIMKLB	FAM80B	57494
HGNC:34034	RIMKLBP1	FAM80C, RIMKLP, FAM80B2, RIMKLB2	54031
HGNC:39163	RIMKLBP2		
HGNC:27750	RIMOC1	C5orf51	285636
HGNC:17282	RIMS1	RAB3IP2, CORD7	22999
HGNC:17283	RIMS2	RAB3IP3	9699
HGNC:21292	RIMS3		9783
HGNC:16183	RIMS4	C20orf190	140730
HGNC:18749	RIN1		9610
HGNC:18750	RIN2		54453
HGNC:18751	RIN3		79890
HGNC:10018	RING1		6015
HGNC:24795	RINL		126432
HGNC:21876	RINT1		60561
HGNC:18656	RIOK1		83732
HGNC:18999	RIOK2		55781
HGNC:11451	RIOK3	SUDD	8780
HGNC:39714	RIOK3P1		122145
HGNC:20968	RIOX1	C14orf169	79697
HGNC:19441	RIOX2	MINA	84864
HGNC:10019	RIPK1		8737
HGNC:10020	RIPK2		8767
HGNC:10021	RIPK3		11035
HGNC:496	RIPK4	ANKRD3	54101
HGNC:25836	RIPOR1	FAM65A	79567
HGNC:13872	RIPOR2	C6orf32, FAM65B	9750
HGNC:16168	RIPOR3	C20orf175, C20orf176, FAM65C	140876
HGNC:40760	RIPOR3-AS1		100506175
HGNC:25117	RIPPLY1		92129
HGNC:21390	RIPPLY2	C6orf159	134701
HGNC:3047	RIPPLY3	DSCR6	53820
HGNC:23340	RIPPLY3P1	DSCR6P1	100421053
HGNC:10023	RIT1	RIT	6016
HGNC:10017	RIT2	RIN	6014
HGNC:25925	RITA1	C12orf52	84934
HGNC:10024	RLBP1		6017
HGNC:10025	RLF		6018
HGNC:16738	RLFP1	RLFP	57008
HGNC:25322	RLIG1	C12orf29	91298
HGNC:56325	RLIG1P1	C12orf29P1	100129574
HGNC:56326	RLIG1P2	C12orf29P2	100129989
HGNC:56327	RLIG1P3	C12orf29P3	100129100
HGNC:13429	RLIM	RNF12	51132
HGNC:39682	RLIMP1		
HGNC:39683	RLIMP2		
HGNC:39684	RLIMP3		645453
HGNC:10026	RLN1		6013
HGNC:10027	RLN2		6019
HGNC:17135	RLN3		117579
HGNC:13426	RMB8AP1	RBM8B	112846
HGNC:24326	RMC1	C18orf8, WDR98	29919
HGNC:24285	RMDN1	FAM82B	51115
HGNC:26567	RMDN2	FAM82A, FAM82A1	151393
HGNC:41150	RMDN2-AS1		
HGNC:25550	RMDN3	FAM82C, FAM82A2	55177
HGNC:53975	RMEL3		102724122
HGNC:25764	RMI1	C9orf76	80010
HGNC:28349	RMI2	C16orf75	116028
HGNC:21176	RMND1	C6orf96	55005
HGNC:25850	RMND5A		64795
HGNC:26181	RMND5B		64777
HGNC:10031	RMRP	CHH	6023
HGNC:47035	RMRPP5		106481874
HGNC:29893	RMST		196475
HGNC:10037	RN7SK		125050
HGNC:42619	RN7SKP1		100873845
HGNC:42620	RN7SKP2		100873846
HGNC:42621	RN7SKP3		100873847
HGNC:42622	RN7SKP4		100873848
HGNC:42623	RN7SKP5		100873849
HGNC:42624	RN7SKP6		100873850
HGNC:42625	RN7SKP7		100873851
HGNC:42626	RN7SKP8		100873852
HGNC:42627	RN7SKP9		100873853
HGNC:42628	RN7SKP10		100873873
HGNC:45735	RN7SKP11		106479099
HGNC:45736	RN7SKP12		106480836
HGNC:45737	RN7SKP13		106479100
HGNC:45738	RN7SKP14		106479101
HGNC:45739	RN7SKP15		106480456
HGNC:45740	RN7SKP16		106480837
HGNC:45741	RN7SKP17		106479102
HGNC:45742	RN7SKP18		106480838
HGNC:45743	RN7SKP19		106479103
HGNC:45744	RN7SKP20		106479104
HGNC:45745	RN7SKP21		106480839
HGNC:45746	RN7SKP22		106481805
HGNC:45747	RN7SKP23		106479105
HGNC:45748	RN7SKP24		106480840
HGNC:45749	RN7SKP25		106480364
HGNC:45750	RN7SKP26		106479106
HGNC:45751	RN7SKP27		106480841
HGNC:45752	RN7SKP28		106479107
HGNC:45753	RN7SKP29		106480457
HGNC:45754	RN7SKP30		106479108
HGNC:45755	RN7SKP31		106480842
HGNC:45756	RN7SKP32		106479109
HGNC:45757	RN7SKP33		106480843
HGNC:45758	RN7SKP34		106479110
HGNC:45759	RN7SKP35		106479111
HGNC:45760	RN7SKP36		106480458
HGNC:45761	RN7SKP37		106480844
HGNC:45762	RN7SKP38		106479112
HGNC:45763	RN7SKP39		106480845
HGNC:45764	RN7SKP40		106479113
HGNC:45766	RN7SKP42		106480846
HGNC:45767	RN7SKP43		106481806
HGNC:45768	RN7SKP44		106479114
HGNC:45769	RN7SKP45		106479115
HGNC:45770	RN7SKP46		106480847
HGNC:45771	RN7SKP47		106481974
HGNC:45772	RN7SKP48		106479116
HGNC:45773	RN7SKP49		106480848
HGNC:45774	RN7SKP50		106480459
HGNC:45775	RN7SKP51		106479117
HGNC:45776	RN7SKP52		106479118
HGNC:45777	RN7SKP53		106480849
HGNC:45778	RN7SKP54		107080626
HGNC:45779	RN7SKP55		106479119
HGNC:45780	RN7SKP56		106481807
HGNC:45781	RN7SKP57		106479120
HGNC:45782	RN7SKP58		106480850
HGNC:45783	RN7SKP59		106479121
HGNC:45784	RN7SKP60		106480851
HGNC:45785	RN7SKP61		106479122
HGNC:45786	RN7SKP62		106480460
HGNC:45787	RN7SKP63		106479123
HGNC:45788	RN7SKP64		106480852
HGNC:45789	RN7SKP65		106479124
HGNC:45790	RN7SKP66		106480853
HGNC:45791	RN7SKP67		106479125
HGNC:45792	RN7SKP68		106480854
HGNC:45793	RN7SKP69		106480461
HGNC:45794	RN7SKP70		107057644
HGNC:45795	RN7SKP71		106479126
HGNC:45796	RN7SKP72		106481748
HGNC:45797	RN7SKP73		106480855
HGNC:45798	RN7SKP74		106479127
HGNC:45799	RN7SKP75		106480856
HGNC:45800	RN7SKP76		106481808
HGNC:45801	RN7SKP77		106479128
HGNC:45802	RN7SKP78		106479129
HGNC:45803	RN7SKP79		106480857
HGNC:45804	RN7SKP80		106479130
HGNC:45805	RN7SKP81		106480858
HGNC:45806	RN7SKP82		106480462
HGNC:45807	RN7SKP83		106479131
HGNC:45809	RN7SKP85		106479132
HGNC:45810	RN7SKP86		106480859
HGNC:45811	RN7SKP87		106479133
HGNC:45812	RN7SKP88		106480860
HGNC:45813	RN7SKP89		106479134
HGNC:45814	RN7SKP90		106481809
HGNC:45815	RN7SKP91		106480861
HGNC:45816	RN7SKP92		106479135
HGNC:45817	RN7SKP93		106479136
HGNC:45818	RN7SKP94		106480365
HGNC:45819	RN7SKP95		106480862
HGNC:45820	RN7SKP96		106479137
HGNC:45821	RN7SKP97		106480463
HGNC:45822	RN7SKP98		106480863
HGNC:45823	RN7SKP99		106479138
HGNC:45824	RN7SKP100		106479139
HGNC:45825	RN7SKP101		106480864
HGNC:45826	RN7SKP102		106481810
HGNC:45827	RN7SKP103		106479140
HGNC:45828	RN7SKP104		106480865
HGNC:45829	RN7SKP105		106479141
HGNC:45830	RN7SKP106		106479142
HGNC:45831	RN7SKP107		106480464
HGNC:45832	RN7SKP108		106480866
HGNC:45833	RN7SKP109		106479143
HGNC:45834	RN7SKP110		106480867
HGNC:45835	RN7SKP111		106479144
HGNC:45836	RN7SKP112		106479145
HGNC:45837	RN7SKP113		106480465
HGNC:45838	RN7SKP114		106480868
HGNC:45839	RN7SKP115		106479146
HGNC:45840	RN7SKP116		106480869
HGNC:45841	RN7SKP117		106479147
HGNC:45842	RN7SKP118		106633802
HGNC:45843	RN7SKP119		106481749
HGNC:45844	RN7SKP120		106480870
HGNC:45845	RN7SKP121		106481811
HGNC:45846	RN7SKP122		106479148
HGNC:45847	RN7SKP123		106479149
HGNC:45848	RN7SKP124		106480871
HGNC:45849	RN7SKP125		106479150
HGNC:45850	RN7SKP126		106480872
HGNC:45851	RN7SKP127		106480466
HGNC:45852	RN7SKP128		106479151
HGNC:45853	RN7SKP129		106479152
HGNC:45854	RN7SKP130		106480873
HGNC:45855	RN7SKP131		106479153
HGNC:45856	RN7SKP132		106480874
HGNC:45857	RN7SKP133		106481812
HGNC:45858	RN7SKP134		106479154
HGNC:45859	RN7SKP135		106480875
HGNC:45860	RN7SKP136		106479155
HGNC:45861	RN7SKP137		106479156
HGNC:45863	RN7SKP139		106480876
HGNC:45864	RN7SKP140		106480366
HGNC:45865	RN7SKP141		106479157
HGNC:45866	RN7SKP142		106480877
HGNC:45867	RN7SKP143		106479158
HGNC:45868	RN7SKP144		106479159
HGNC:45869	RN7SKP145		106480878
HGNC:45870	RN7SKP146		106479160
HGNC:45871	RN7SKP147		106480879
HGNC:45872	RN7SKP148		106480467
